"cnty_fips","display_name","Value","theme_range"
48341,"""Moore, (TX)""",64.8,"56.7 - 64.8 (45)"
48343,"""Morris, (TX)""",61.7,"56.7 - 64.8 (45)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",62.4,"56.7 - 64.8 (45)"
48349,"""Navarro, (TX)""",60.2,"56.7 - 64.8 (45)"
48351,"""Newton, (TX)""",61,"56.7 - 64.8 (45)"
48353,"""Nolan, (TX)""",108.7,"76.6 - 126.1 (44)"
48355,"""Nueces, (TX)""",62.7,"56.7 - 64.8 (45)"
48357,"""Ochiltree, (TX)""",35.2,"27.9 - 46.7 (45)"
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",61.9,"56.7 - 64.8 (45)"
48363,"""Palo Pinto, (TX)""",81.1,"76.6 - 126.1 (44)"
48365,"""Panola, (TX)""",78.8,"76.6 - 126.1 (44)"
48367,"""Parker, (TX)""",55.7,"46.8 - 56.6 (45)"
48369,"""Parmer, (TX)""",49.6,"46.8 - 56.6 (45)"
48371,"""Pecos, (TX)""",71.4,"64.9 - 76.5 (45)"
48373,"""Polk, (TX)""",49.1,"46.8 - 56.6 (45)"
48375,"""Potter, (TX)""",49.7,"46.8 - 56.6 (45)"
48377,"""Presidio, (TX)""",31.8,"27.9 - 46.7 (45)"
48379,"""Rains, (TX)""",94.1,"76.6 - 126.1 (44)"
48381,"""Randall, (TX)""",39.3,"27.9 - 46.7 (45)"
48383,"""Reagan, (TX)""",77.3,"76.6 - 126.1 (44)"
48385,"""Real, (TX)""",43.3,"27.9 - 46.7 (45)"
48387,"""Red River, (TX)""",67.4,"64.9 - 76.5 (45)"
48389,"""Reeves, (TX)""",35.2,"27.9 - 46.7 (45)"
48391,"""Refugio, (TX)""",45.4,"27.9 - 46.7 (45)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",79.3,"76.6 - 126.1 (44)"
48397,"""Rockwall, (TX)""",42,"27.9 - 46.7 (45)"
48399,"""Runnels, (TX)""",49.8,"46.8 - 56.6 (45)"
48401,"""Rusk, (TX)""",77.1,"76.6 - 126.1 (44)"
48403,"""Sabine, (TX)""",49.9,"46.8 - 56.6 (45)"
48405,"""San Augustine, (TX)""",56.8,"56.7 - 64.8 (45)"
48407,"""San Jacinto, (TX)""",83.2,"76.6 - 126.1 (44)"
48409,"""San Patricio, (TX)""",66.4,"64.9 - 76.5 (45)"
48411,"""San Saba, (TX)""",44.4,"27.9 - 46.7 (45)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",53.8,"46.8 - 56.6 (45)"
48417,"""Shackelford, (TX)""",52.7,"46.8 - 56.6 (45)"
48419,"""Shelby, (TX)""",69.2,"64.9 - 76.5 (45)"
48421,"""Sherman, (TX)""",76.3,"64.9 - 76.5 (45)"
48423,"""Smith, (TX)""",65.6,"64.9 - 76.5 (45)"
48425,"""Somervell, (TX)""",80.5,"76.6 - 126.1 (44)"
48427,"""Starr, (TX)""",49,"46.8 - 56.6 (45)"
48429,"""Stephens, (TX)""",55.4,"46.8 - 56.6 (45)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",54.5,"46.8 - 56.6 (45)"
48437,"""Swisher, (TX)""",41.1,"27.9 - 46.7 (45)"
48439,"""Tarrant, (TX)""",59.4,"56.7 - 64.8 (45)"
48441,"""Taylor, (TX)""",63.5,"56.7 - 64.8 (45)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",102.4,"76.6 - 126.1 (44)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",79.4,"76.6 - 126.1 (44)"
48451,"""Tom Green, (TX)""",57.1,"56.7 - 64.8 (45)"
48453,"""Travis, (TX)""",48.8,"46.8 - 56.6 (45)"
48455,"""Trinity, (TX)""",82.2,"76.6 - 126.1 (44)"
48457,"""Tyler, (TX)""",70.4,"64.9 - 76.5 (45)"
48459,"""Upshur, (TX)""",71,"64.9 - 76.5 (45)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",54.9,"46.8 - 56.6 (45)"
48465,"""Val Verde, (TX)""",55.8,"46.8 - 56.6 (45)"
48467,"""Van Zandt, (TX)""",67.5,"64.9 - 76.5 (45)"
48469,"""Victoria, (TX)""",77.8,"76.6 - 126.1 (44)"
48471,"""Walker, (TX)""",59.3,"56.7 - 64.8 (45)"
48473,"""Waller, (TX)""",82.6,"76.6 - 126.1 (44)"
48475,"""Ward, (TX)""",33.8,"27.9 - 46.7 (45)"
48477,"""Washington, (TX)""",61.5,"56.7 - 64.8 (45)"
48479,"""Webb, (TX)""",47.7,"46.8 - 56.6 (45)"
48481,"""Wharton, (TX)""",86.3,"76.6 - 126.1 (44)"
48483,"""Wheeler, (TX)""",49.1,"46.8 - 56.6 (45)"
48485,"""Wichita, (TX)""",64,"56.7 - 64.8 (45)"
48487,"""Wilbarger, (TX)""",80.2,"76.6 - 126.1 (44)"
48489,"""Willacy, (TX)""",33.3,"27.9 - 46.7 (45)"
48491,"""Williamson, (TX)""",47.4,"46.8 - 56.6 (45)"
48493,"""Wilson, (TX)""",47.7,"46.8 - 56.6 (45)"
48495,"""Winkler, (TX)""",61,"56.7 - 64.8 (45)"
48497,"""Wise, (TX)""",72.5,"64.9 - 76.5 (45)"
48499,"""Wood, (TX)""",50.5,"46.8 - 56.6 (45)"
48501,"""Yoakum, (TX)""",34.4,"27.9 - 46.7 (45)"
48503,"""Young, (TX)""",69.6,"64.9 - 76.5 (45)"
48505,"""Zapata, (TX)""",86.3,"76.6 - 126.1 (44)"
48507,"""Zavala, (TX)""",74.1,"64.9 - 76.5 (45)"
