"cnty_fips","display_name","Value","theme_range"
48273,"""Kleberg, (TX)""",29,"20.3 - 38.7 (34)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",15.5,"15.4 - 17.4 (36)"
48279,"""Lamb, (TX)""",14.6,"13.4 - 15.3 (35)"
48281,"""Lampasas, (TX)""",21.5,"20.3 - 38.7 (34)"
48283,"""La Salle, (TX)""",-1,
48285,"""Lavaca, (TX)""",6.9,"6.9 - 13.3 (34)"
48287,"""Lee, (TX)""",17.2,"15.4 - 17.4 (36)"
48289,"""Leon, (TX)""",17.4,"15.4 - 17.4 (36)"
48291,"""Liberty, (TX)""",18.9,"17.5 - 20.2 (31)"
48293,"""Limestone, (TX)""",12.7,"6.9 - 13.3 (34)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",17.7,"17.5 - 20.2 (31)"
48299,"""Llano, (TX)""",9.9,"6.9 - 13.3 (34)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",17.4,"15.4 - 17.4 (36)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",14.2,"13.4 - 15.3 (35)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",22.4,"20.3 - 38.7 (34)"
48315,"""Marion, (TX)""",-1,
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",19.3,"17.5 - 20.2 (31)"
48323,"""Maverick, (TX)""",18.8,"17.5 - 20.2 (31)"
48325,"""Medina, (TX)""",14.3,"13.4 - 15.3 (35)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",14,"13.4 - 15.3 (35)"
48331,"""Milam, (TX)""",15.3,"13.4 - 15.3 (35)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",21,"20.3 - 38.7 (34)"
48339,"""Montgomery, (TX)""",20.6,"20.3 - 38.7 (34)"
48341,"""Moore, (TX)""",18.5,"17.5 - 20.2 (31)"
48343,"""Morris, (TX)""",12.9,"6.9 - 13.3 (34)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",15.1,"13.4 - 15.3 (35)"
48349,"""Navarro, (TX)""",14.5,"13.4 - 15.3 (35)"
48351,"""Newton, (TX)""",15.7,"15.4 - 17.4 (36)"
48353,"""Nolan, (TX)""",34.5,"20.3 - 38.7 (34)"
48355,"""Nueces, (TX)""",18.6,"17.5 - 20.2 (31)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",16.3,"15.4 - 17.4 (36)"
48363,"""Palo Pinto, (TX)""",21.6,"20.3 - 38.7 (34)"
48365,"""Panola, (TX)""",25.4,"20.3 - 38.7 (34)"
48367,"""Parker, (TX)""",12.6,"6.9 - 13.3 (34)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",24.3,"20.3 - 38.7 (34)"
48373,"""Polk, (TX)""",11.6,"6.9 - 13.3 (34)"
48375,"""Potter, (TX)""",12.6,"6.9 - 13.3 (34)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",16.5,"15.4 - 17.4 (36)"
48381,"""Randall, (TX)""",11.5,"6.9 - 13.3 (34)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",18.9,"17.5 - 20.2 (31)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",15.4,"15.4 - 17.4 (36)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",22.7,"20.3 - 38.7 (34)"
48397,"""Rockwall, (TX)""",14.4,"13.4 - 15.3 (35)"
48399,"""Runnels, (TX)""",16.7,"15.4 - 17.4 (36)"
48401,"""Rusk, (TX)""",20,"17.5 - 20.2 (31)"
48403,"""Sabine, (TX)""",11.8,"6.9 - 13.3 (34)"
48405,"""San Augustine, (TX)""",14.3,"13.4 - 15.3 (35)"
48407,"""San Jacinto, (TX)""",19.1,"17.5 - 20.2 (31)"
48409,"""San Patricio, (TX)""",19.8,"17.5 - 20.2 (31)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",14.2,"13.4 - 15.3 (35)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",17,"15.4 - 17.4 (36)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",17,"15.4 - 17.4 (36)"
48425,"""Somervell, (TX)""",-1,
48427,"""Starr, (TX)""",14.7,"13.4 - 15.3 (35)"
48429,"""Stephens, (TX)""",20.7,"20.3 - 38.7 (34)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",14.6,"13.4 - 15.3 (35)"
48441,"""Taylor, (TX)""",15.3,"13.4 - 15.3 (35)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",33.8,"20.3 - 38.7 (34)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",24.6,"20.3 - 38.7 (34)"
48451,"""Tom Green, (TX)""",13.3,"6.9 - 13.3 (34)"
48453,"""Travis, (TX)""",15.3,"13.4 - 15.3 (35)"
48455,"""Trinity, (TX)""",21,"20.3 - 38.7 (34)"
48457,"""Tyler, (TX)""",18.9,"17.5 - 20.2 (31)"
48459,"""Upshur, (TX)""",18,"17.5 - 20.2 (31)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",23.7,"20.3 - 38.7 (34)"
48465,"""Val Verde, (TX)""",17,"15.4 - 17.4 (36)"
48467,"""Van Zandt, (TX)""",15.3,"13.4 - 15.3 (35)"
48469,"""Victoria, (TX)""",15,"13.4 - 15.3 (35)"
48471,"""Walker, (TX)""",16.6,"15.4 - 17.4 (36)"
48473,"""Waller, (TX)""",15.4,"15.4 - 17.4 (36)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",15.6,"15.4 - 17.4 (36)"
48479,"""Webb, (TX)""",18,"17.5 - 20.2 (31)"
48481,"""Wharton, (TX)""",20.5,"20.3 - 38.7 (34)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",15.7,"15.4 - 17.4 (36)"
48487,"""Wilbarger, (TX)""",19.2,"17.5 - 20.2 (31)"
48489,"""Willacy, (TX)""",-1,
48491,"""Williamson, (TX)""",12.1,"6.9 - 13.3 (34)"
48493,"""Wilson, (TX)""",20.2,"17.5 - 20.2 (31)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",16.1,"15.4 - 17.4 (36)"
48499,"""Wood, (TX)""",16,"15.4 - 17.4 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",17.6,"17.5 - 20.2 (31)"
48505,"""Zapata, (TX)""",18.1,"17.5 - 20.2 (31)"
48507,"""Zavala, (TX)""",32.4,"20.3 - 38.7 (34)"
