"cnty_fips","display_name","Value","theme_range"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",24.3,"22.8 - 50.9 (34)"
48349,"""Navarro, (TX)""",18.8,"16.6 - 19.5 (35)"
48351,"""Newton, (TX)""",19.6,"19.6 - 22.7 (37)"
48353,"""Nolan, (TX)""",22.4,"19.6 - 22.7 (37)"
48355,"""Nueces, (TX)""",21.7,"19.6 - 22.7 (37)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",22.3,"19.6 - 22.7 (37)"
48363,"""Palo Pinto, (TX)""",22.3,"19.6 - 22.7 (37)"
48365,"""Panola, (TX)""",22.7,"19.6 - 22.7 (37)"
48367,"""Parker, (TX)""",15.4,"13.9 - 16.5 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",15.5,"13.9 - 16.5 (36)"
48373,"""Polk, (TX)""",14.2,"13.9 - 16.5 (36)"
48375,"""Potter, (TX)""",12.5,"7.3 - 13.8 (36)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",13.1,"7.3 - 13.8 (36)"
48381,"""Randall, (TX)""",12,"7.3 - 13.8 (36)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",22.8,"22.8 - 50.9 (34)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",17,"16.6 - 19.5 (35)"
48397,"""Rockwall, (TX)""",14.4,"13.9 - 16.5 (36)"
48399,"""Runnels, (TX)""",13.3,"7.3 - 13.8 (36)"
48401,"""Rusk, (TX)""",20.8,"19.6 - 22.7 (37)"
48403,"""Sabine, (TX)""",12.3,"7.3 - 13.8 (36)"
48405,"""San Augustine, (TX)""",13.2,"7.3 - 13.8 (36)"
48407,"""San Jacinto, (TX)""",18,"16.6 - 19.5 (35)"
48409,"""San Patricio, (TX)""",20.8,"19.6 - 22.7 (37)"
48411,"""San Saba, (TX)""",27.5,"22.8 - 50.9 (34)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",20.3,"19.6 - 22.7 (37)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",26.9,"22.8 - 50.9 (34)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",17.3,"16.6 - 19.5 (35)"
48425,"""Somervell, (TX)""",-1,
48427,"""Starr, (TX)""",20.1,"19.6 - 22.7 (37)"
48429,"""Stephens, (TX)""",22.7,"19.6 - 22.7 (37)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",15.9,"13.9 - 16.5 (36)"
48441,"""Taylor, (TX)""",13.6,"7.3 - 13.8 (36)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",29.9,"22.8 - 50.9 (34)"
48447,"""Throckmorton, (TX)""",-1,
