,cnty_fips,display_name,Y,theme_range,gender,race,year
188,48377,"""Presidio, (TX)""",-1.0,,2,1,2009-2011
189,48379,"""Rains, (TX)""",15.8,15.0 - 18.0 (38),2,1,2009-2011
190,48381,"""Randall, (TX)""",11.3,8.7 - 14.9 (37),2,1,2009-2011
191,48383,"""Reagan, (TX)""",-1.0,,2,1,2009-2011
192,48385,"""Real, (TX)""",-1.0,,2,1,2009-2011
193,48387,"""Red River, (TX)""",24.0,21.1 - 24.0 (37),2,1,2009-2011
194,48389,"""Reeves, (TX)""",19.3,18.1 - 21.0 (36),2,1,2009-2011
195,48391,"""Refugio, (TX)""",-1.0,,2,1,2009-2011
196,48393,"""Roberts, (TX)""",-1.0,,2,1,2009-2011
197,48395,"""Robertson, (TX)""",19.5,18.1 - 21.0 (36),2,1,2009-2011
198,48397,"""Rockwall, (TX)""",16.7,15.0 - 18.0 (38),2,1,2009-2011
199,48399,"""Runnels, (TX)""",11.7,8.7 - 14.9 (37),2,1,2009-2011
200,48401,"""Rusk, (TX)""",25.7,24.1 - 70.3 (36),2,1,2009-2011
201,48403,"""Sabine, (TX)""",12.0,8.7 - 14.9 (37),2,1,2009-2011
202,48405,"""San Augustine, (TX)""",14.9,8.7 - 14.9 (37),2,1,2009-2011
203,48407,"""San Jacinto, (TX)""",23.2,21.1 - 24.0 (37),2,1,2009-2011
204,48409,"""San Patricio, (TX)""",23.3,21.1 - 24.0 (37),2,1,2009-2011
205,48411,"""San Saba, (TX)""",22.6,21.1 - 24.0 (37),2,1,2009-2011
206,48413,"""Schleicher, (TX)""",-1.0,,2,1,2009-2011
207,48415,"""Scurry, (TX)""",23.3,21.1 - 24.0 (37),2,1,2009-2011
208,48417,"""Shackelford, (TX)""",-1.0,,2,1,2009-2011
209,48419,"""Shelby, (TX)""",27.1,24.1 - 70.3 (36),2,1,2009-2011
210,48421,"""Sherman, (TX)""",-1.0,,2,1,2009-2011
211,48423,"""Smith, (TX)""",17.8,15.0 - 18.0 (38),2,1,2009-2011
212,48425,"""Somervell, (TX)""",24.7,24.1 - 70.3 (36),2,1,2009-2011
213,48427,"""Starr, (TX)""",20.8,18.1 - 21.0 (36),2,1,2009-2011
214,48429,"""Stephens, (TX)""",20.0,18.1 - 21.0 (36),2,1,2009-2011
215,48431,"""Sterling, (TX)""",-1.0,,2,1,2009-2011
216,48433,"""Stonewall, (TX)""",-1.0,,2,1,2009-2011
217,48435,"""Sutton, (TX)""",-1.0,,2,1,2009-2011
218,48437,"""Swisher, (TX)""",-1.0,,2,1,2009-2011
219,48439,"""Tarrant, (TX)""",17.0,15.0 - 18.0 (38),2,1,2009-2011
220,48441,"""Taylor, (TX)""",14.1,8.7 - 14.9 (37),2,1,2009-2011
221,48443,"""Terrell, (TX)""",-1.0,,2,1,2009-2011
222,48445,"""Terry, (TX)""",32.1,24.1 - 70.3 (36),2,1,2009-2011
223,48447,"""Throckmorton, (TX)""",-1.0,,2,1,2009-2011
224,48449,"""Titus, (TX)""",23.4,21.1 - 24.0 (37),2,1,2009-2011
225,48451,"""Tom Green, (TX)""",13.1,8.7 - 14.9 (37),2,1,2009-2011
226,48453,"""Travis, (TX)""",15.3,15.0 - 18.0 (38),2,1,2009-2011
227,48455,"""Trinity, (TX)""",34.4,24.1 - 70.3 (36),2,1,2009-2011
228,48457,"""Tyler, (TX)""",27.1,24.1 - 70.3 (36),2,1,2009-2011
229,48459,"""Upshur, (TX)""",23.3,21.1 - 24.0 (37),2,1,2009-2011
230,48461,"""Upton, (TX)""",-1.0,,2,1,2009-2011
231,48463,"""Uvalde, (TX)""",19.1,18.1 - 21.0 (36),2,1,2009-2011
232,48465,"""Val Verde, (TX)""",26.4,24.1 - 70.3 (36),2,1,2009-2011
233,48467,"""Van Zandt, (TX)""",20.7,18.1 - 21.0 (36),2,1,2009-2011
234,48469,"""Victoria, (TX)""",19.8,18.1 - 21.0 (36),2,1,2009-2011
235,48471,"""Walker, (TX)""",18.7,18.1 - 21.0 (36),2,1,2009-2011
236,48473,"""Waller, (TX)""",14.6,8.7 - 14.9 (37),2,1,2009-2011
237,48475,"""Ward, (TX)""",-1.0,,2,1,2009-2011
238,48477,"""Washington, (TX)""",13.8,8.7 - 14.9 (37),2,1,2009-2011
239,48479,"""Webb, (TX)""",22.0,21.1 - 24.0 (37),2,1,2009-2011
240,48481,"""Wharton, (TX)""",18.3,18.1 - 21.0 (36),2,1,2009-2011
241,48483,"""Wheeler, (TX)""",-1.0,,2,1,2009-2011
242,48485,"""Wichita, (TX)""",18.4,18.1 - 21.0 (36),2,1,2009-2011
243,48487,"""Wilbarger, (TX)""",19.5,18.1 - 21.0 (36),2,1,2009-2011
244,48489,"""Willacy, (TX)""",21.3,21.1 - 24.0 (37),2,1,2009-2011
245,48491,"""Williamson, (TX)""",14.0,8.7 - 14.9 (37),2,1,2009-2011
246,48493,"""Wilson, (TX)""",18.7,18.1 - 21.0 (36),2,1,2009-2011
247,48495,"""Winkler, (TX)""",-1.0,,2,1,2009-2011
248,48497,"""Wise, (TX)""",15.4,15.0 - 18.0 (38),2,1,2009-2011
249,48499,"""Wood, (TX)""",18.7,18.1 - 21.0 (36),2,1,2009-2011
250,48501,"""Yoakum, (TX)""",-1.0,,2,1,2009-2011
251,48503,"""Young, (TX)""",13.7,8.7 - 14.9 (37),2,1,2009-2011
252,48505,"""Zapata, (TX)""",24.0,21.1 - 24.0 (37),2,1,2009-2011
253,48507,"""Zavala, (TX)""",48.6,24.1 - 70.3 (36),2,1,2009-2011
0,48001,"""Anderson, (TX)""",-1.0,,1,3,2009-2011
1,48003,"""Andrews, (TX)""",-1.0,,1,3,2009-2011
2,48005,"""Angelina, (TX)""",-1.0,,1,3,2009-2011
3,48007,"""Aransas, (TX)""",-1.0,,1,3,2009-2011
4,48009,"""Archer, (TX)""",-1.0,,1,3,2009-2011
5,48011,"""Armstrong, (TX)""",-1.0,,1,3,2009-2011
6,48013,"""Atascosa, (TX)""",-1.0,,1,3,2009-2011
7,48015,"""Austin, (TX)""",-1.0,,1,3,2009-2011
8,48017,"""Bailey, (TX)""",-1.0,,1,3,2009-2011
9,48019,"""Bandera, (TX)""",-1.0,,1,3,2009-2011
10,48021,"""Bastrop, (TX)""",-1.0,,1,3,2009-2011
11,48023,"""Baylor, (TX)""",-1.0,,1,3,2009-2011
12,48025,"""Bee, (TX)""",37.5,31.9 - 38.7 (6),1,3,2009-2011
13,48027,"""Bell, (TX)""",39.9,38.8 - 74.6 (6),1,3,2009-2011
14,48029,"""Bexar, (TX)""",21.9,19.5 - 23.6 (5),1,3,2009-2011
15,48031,"""Blanco, (TX)""",-1.0,,1,3,2009-2011
16,48033,"""Borden, (TX)""",-1.0,,1,3,2009-2011
17,48035,"""Bosque, (TX)""",-1.0,,1,3,2009-2011
18,48037,"""Bowie, (TX)""",-1.0,,1,3,2009-2011
19,48039,"""Brazoria, (TX)""",-1.0,,1,3,2009-2011
20,48041,"""Brazos, (TX)""",-1.0,,1,3,2009-2011
21,48043,"""Brewster, (TX)""",-1.0,,1,3,2009-2011
22,48045,"""Briscoe, (TX)""",-1.0,,1,3,2009-2011
23,48047,"""Brooks, (TX)""",50.0,38.8 - 74.6 (6),1,3,2009-2011
24,48049,"""Brown, (TX)""",-1.0,,1,3,2009-2011
25,48051,"""Burleson, (TX)""",-1.0,,1,3,2009-2011
26,48053,"""Burnet, (TX)""",-1.0,,1,3,2009-2011
27,48055,"""Caldwell, (TX)""",-1.0,,1,3,2009-2011
28,48057,"""Calhoun, (TX)""",-1.0,,1,3,2009-2011
29,48059,"""Callahan, (TX)""",-1.0,,1,3,2009-2011
30,48061,"""Cameron, (TX)""",20.7,19.5 - 23.6 (5),1,3,2009-2011
31,48063,"""Camp, (TX)""",-1.0,,1,3,2009-2011
32,48065,"""Carson, (TX)""",-1.0,,1,3,2009-2011
33,48067,"""Cass, (TX)""",-1.0,,1,3,2009-2011
34,48069,"""Castro, (TX)""",-1.0,,1,3,2009-2011
35,48071,"""Chambers, (TX)""",-1.0,,1,3,2009-2011
36,48073,"""Cherokee, (TX)""",-1.0,,1,3,2009-2011
37,48075,"""Childress, (TX)""",-1.0,,1,3,2009-2011
38,48077,"""Clay, (TX)""",-1.0,,1,3,2009-2011
39,48079,"""Cochran, (TX)""",-1.0,,1,3,2009-2011
40,48081,"""Coke, (TX)""",-1.0,,1,3,2009-2011
41,48083,"""Coleman, (TX)""",-1.0,,1,3,2009-2011
42,48085,"""Collin, (TX)""",19.2,12.1 - 19.4 (8),1,3,2009-2011
43,48087,"""Collingsworth, (TX)""",-1.0,,1,3,2009-2011
44,48089,"""Colorado, (TX)""",-1.0,,1,3,2009-2011
45,48091,"""Comal, (TX)""",-1.0,,1,3,2009-2011
46,48093,"""Comanche, (TX)""",-1.0,,1,3,2009-2011
47,48095,"""Concho, (TX)""",-1.0,,1,3,2009-2011
48,48097,"""Cooke, (TX)""",-1.0,,1,3,2009-2011
49,48099,"""Coryell, (TX)""",-1.0,,1,3,2009-2011
50,48101,"""Cottle, (TX)""",-1.0,,1,3,2009-2011
51,48103,"""Crane, (TX)""",-1.0,,1,3,2009-2011
52,48105,"""Crockett, (TX)""",-1.0,,1,3,2009-2011
53,48107,"""Crosby, (TX)""",-1.0,,1,3,2009-2011
54,48109,"""Culberson, (TX)""",-1.0,,1,3,2009-2011
55,48111,"""Dallam, (TX)""",-1.0,,1,3,2009-2011
56,48113,"""Dallas, (TX)""",13.6,12.1 - 19.4 (8),1,3,2009-2011
57,48115,"""Dawson, (TX)""",-1.0,,1,3,2009-2011
58,48117,"""Deaf Smith, (TX)""",-1.0,,1,3,2009-2011
59,48119,"""Delta, (TX)""",-1.0,,1,3,2009-2011
60,48121,"""Denton, (TX)""",-1.0,,1,3,2009-2011
61,48123,"""DeWitt, (TX)""",-1.0,,1,3,2009-2011
62,48125,"""Dickens, (TX)""",-1.0,,1,3,2009-2011
63,48127,"""Dimmit, (TX)""",62.4,38.8 - 74.6 (6),1,3,2009-2011
64,48129,"""Donley, (TX)""",-1.0,,1,3,2009-2011
65,48131,"""Duval, (TX)""",-1.0,,1,3,2009-2011
66,48133,"""Eastland, (TX)""",-1.0,,1,3,2009-2011
67,48135,"""Ector, (TX)""",22.7,19.5 - 23.6 (5),1,3,2009-2011
68,48137,"""Edwards, (TX)""",-1.0,,1,3,2009-2011
69,48139,"""Ellis, (TX)""",-1.0,,1,3,2009-2011
70,48141,"""El Paso, (TX)""",12.1,12.1 - 19.4 (8),1,3,2009-2011
71,48143,"""Erath, (TX)""",-1.0,,1,3,2009-2011
72,48145,"""Falls, (TX)""",-1.0,,1,3,2009-2011
73,48147,"""Fannin, (TX)""",-1.0,,1,3,2009-2011
74,48149,"""Fayette, (TX)""",-1.0,,1,3,2009-2011
75,48151,"""Fisher, (TX)""",-1.0,,1,3,2009-2011
76,48153,"""Floyd, (TX)""",-1.0,,1,3,2009-2011
77,48155,"""Foard, (TX)""",-1.0,,1,3,2009-2011
78,48157,"""Fort Bend, (TX)""",-1.0,,1,3,2009-2011
79,48159,"""Franklin, (TX)""",-1.0,,1,3,2009-2011
80,48161,"""Freestone, (TX)""",-1.0,,1,3,2009-2011
81,48163,"""Frio, (TX)""",-1.0,,1,3,2009-2011
82,48165,"""Gaines, (TX)""",-1.0,,1,3,2009-2011
83,48167,"""Galveston, (TX)""",36.0,31.9 - 38.7 (6),1,3,2009-2011
84,48169,"""Garza, (TX)""",-1.0,,1,3,2009-2011
85,48171,"""Gillespie, (TX)""",-1.0,,1,3,2009-2011
86,48173,"""Glasscock, (TX)""",-1.0,,1,3,2009-2011
87,48175,"""Goliad, (TX)""",-1.0,,1,3,2009-2011
88,48177,"""Gonzales, (TX)""",-1.0,,1,3,2009-2011
89,48179,"""Gray, (TX)""",-1.0,,1,3,2009-2011
90,48181,"""Grayson, (TX)""",-1.0,,1,3,2009-2011
91,48183,"""Gregg, (TX)""",-1.0,,1,3,2009-2011
92,48185,"""Grimes, (TX)""",-1.0,,1,3,2009-2011
93,48187,"""Guadalupe, (TX)""",32.6,31.9 - 38.7 (6),1,3,2009-2011
94,48189,"""Hale, (TX)""",-1.0,,1,3,2009-2011
95,48191,"""Hall, (TX)""",-1.0,,1,3,2009-2011
96,48193,"""Hamilton, (TX)""",-1.0,,1,3,2009-2011
97,48195,"""Hansford, (TX)""",-1.0,,1,3,2009-2011
98,48197,"""Hardeman, (TX)""",-1.0,,1,3,2009-2011
99,48199,"""Hardin, (TX)""",-1.0,,1,3,2009-2011
100,48201,"""Harris, (TX)""",15.7,12.1 - 19.4 (8),1,3,2009-2011
101,48203,"""Harrison, (TX)""",-1.0,,1,3,2009-2011
102,48205,"""Hartley, (TX)""",-1.0,,1,3,2009-2011
103,48207,"""Haskell, (TX)""",-1.0,,1,3,2009-2011
104,48209,"""Hays, (TX)""",-1.0,,1,3,2009-2011
105,48211,"""Hemphill, (TX)""",-1.0,,1,3,2009-2011
106,48213,"""Henderson, (TX)""",-1.0,,1,3,2009-2011
107,48215,"""Hidalgo, (TX)""",26.5,23.7 - 31.8 (6),1,3,2009-2011
108,48217,"""Hill, (TX)""",-1.0,,1,3,2009-2011
109,48219,"""Hockley, (TX)""",-1.0,,1,3,2009-2011
110,48221,"""Hood, (TX)""",-1.0,,1,3,2009-2011
111,48223,"""Hopkins, (TX)""",-1.0,,1,3,2009-2011
112,48225,"""Houston, (TX)""",-1.0,,1,3,2009-2011
113,48227,"""Howard, (TX)""",-1.0,,1,3,2009-2011
114,48229,"""Hudspeth, (TX)""",-1.0,,1,3,2009-2011
115,48231,"""Hunt, (TX)""",-1.0,,1,3,2009-2011
116,48233,"""Hutchinson, (TX)""",-1.0,,1,3,2009-2011
117,48235,"""Irion, (TX)""",-1.0,,1,3,2009-2011
118,48237,"""Jack, (TX)""",-1.0,,1,3,2009-2011
119,48239,"""Jackson, (TX)""",-1.0,,1,3,2009-2011
120,48241,"""Jasper, (TX)""",-1.0,,1,3,2009-2011
121,48243,"""Jeff Davis, (TX)""",-1.0,,1,3,2009-2011
122,48245,"""Jefferson, (TX)""",-1.0,,1,3,2009-2011
123,48247,"""Jim Hogg, (TX)""",-1.0,,1,3,2009-2011
124,48249,"""Jim Wells, (TX)""",74.6,38.8 - 74.6 (6),1,3,2009-2011
125,48251,"""Johnson, (TX)""",-1.0,,1,3,2009-2011
126,48253,"""Jones, (TX)""",-1.0,,1,3,2009-2011
127,48255,"""Karnes, (TX)""",-1.0,,1,3,2009-2011
128,48257,"""Kaufman, (TX)""",-1.0,,1,3,2009-2011
129,48259,"""Kendall, (TX)""",-1.0,,1,3,2009-2011
130,48261,"""Kenedy, (TX)""",-1.0,,1,3,2009-2011
131,48263,"""Kent, (TX)""",-1.0,,1,3,2009-2011
132,48265,"""Kerr, (TX)""",-1.0,,1,3,2009-2011
133,48267,"""Kimble, (TX)""",-1.0,,1,3,2009-2011
134,48269,"""King, (TX)""",-1.0,,1,3,2009-2011
135,48271,"""Kinney, (TX)""",-1.0,,1,3,2009-2011
136,48273,"""Kleberg, (TX)""",58.6,38.8 - 74.6 (6),1,3,2009-2011
137,48275,"""Knox, (TX)""",-1.0,,1,3,2009-2011
138,48277,"""Lamar, (TX)""",-1.0,,1,3,2009-2011
139,48279,"""Lamb, (TX)""",-1.0,,1,3,2009-2011
140,48281,"""Lampasas, (TX)""",-1.0,,1,3,2009-2011
141,48283,"""La Salle, (TX)""",-1.0,,1,3,2009-2011
142,48285,"""Lavaca, (TX)""",-1.0,,1,3,2009-2011
143,48287,"""Lee, (TX)""",-1.0,,1,3,2009-2011
144,48289,"""Leon, (TX)""",-1.0,,1,3,2009-2011
145,48291,"""Liberty, (TX)""",-1.0,,1,3,2009-2011
146,48293,"""Limestone, (TX)""",-1.0,,1,3,2009-2011
147,48295,"""Lipscomb, (TX)""",-1.0,,1,3,2009-2011
148,48297,"""Live Oak, (TX)""",-1.0,,1,3,2009-2011
149,48299,"""Llano, (TX)""",-1.0,,1,3,2009-2011
150,48301,"""Loving, (TX)""",-1.0,,1,3,2009-2011
151,48303,"""Lubbock, (TX)""",23.6,19.5 - 23.6 (5),1,3,2009-2011
152,48305,"""Lynn, (TX)""",-1.0,,1,3,2009-2011
153,48307,"""McCulloch, (TX)""",-1.0,,1,3,2009-2011
154,48309,"""McLennan, (TX)""",-1.0,,1,3,2009-2011
155,48311,"""McMullen, (TX)""",-1.0,,1,3,2009-2011
156,48313,"""Madison, (TX)""",-1.0,,1,3,2009-2011
157,48315,"""Marion, (TX)""",-1.0,,1,3,2009-2011
158,48317,"""Martin, (TX)""",-1.0,,1,3,2009-2011
159,48319,"""Mason, (TX)""",-1.0,,1,3,2009-2011
160,48321,"""Matagorda, (TX)""",-1.0,,1,3,2009-2011
161,48323,"""Maverick, (TX)""",31.8,23.7 - 31.8 (6),1,3,2009-2011
162,48325,"""Medina, (TX)""",-1.0,,1,3,2009-2011
163,48327,"""Menard, (TX)""",-1.0,,1,3,2009-2011
164,48329,"""Midland, (TX)""",24.7,23.7 - 31.8 (6),1,3,2009-2011
165,48331,"""Milam, (TX)""",-1.0,,1,3,2009-2011
166,48333,"""Mills, (TX)""",-1.0,,1,3,2009-2011
167,48335,"""Mitchell, (TX)""",-1.0,,1,3,2009-2011
168,48337,"""Montague, (TX)""",-1.0,,1,3,2009-2011
169,48339,"""Montgomery, (TX)""",-1.0,,1,3,2009-2011
170,48341,"""Moore, (TX)""",-1.0,,1,3,2009-2011
171,48343,"""Morris, (TX)""",-1.0,,1,3,2009-2011
172,48345,"""Motley, (TX)""",-1.0,,1,3,2009-2011
173,48347,"""Nacogdoches, (TX)""",-1.0,,1,3,2009-2011
174,48349,"""Navarro, (TX)""",-1.0,,1,3,2009-2011
175,48351,"""Newton, (TX)""",-1.0,,1,3,2009-2011
176,48353,"""Nolan, (TX)""",-1.0,,1,3,2009-2011
177,48355,"""Nueces, (TX)""",32.4,31.9 - 38.7 (6),1,3,2009-2011
178,48357,"""Ochiltree, (TX)""",-1.0,,1,3,2009-2011
179,48359,"""Oldham, (TX)""",-1.0,,1,3,2009-2011
180,48361,"""Orange, (TX)""",-1.0,,1,3,2009-2011
181,48363,"""Palo Pinto, (TX)""",-1.0,,1,3,2009-2011
182,48365,"""Panola, (TX)""",-1.0,,1,3,2009-2011
183,48367,"""Parker, (TX)""",-1.0,,1,3,2009-2011
184,48369,"""Parmer, (TX)""",-1.0,,1,3,2009-2011
185,48371,"""Pecos, (TX)""",-1.0,,1,3,2009-2011
186,48373,"""Polk, (TX)""",-1.0,,1,3,2009-2011
187,48375,"""Potter, (TX)""",29.4,23.7 - 31.8 (6),1,3,2009-2011
188,48377,"""Presidio, (TX)""",-1.0,,1,3,2009-2011
189,48379,"""Rains, (TX)""",-1.0,,1,3,2009-2011
190,48381,"""Randall, (TX)""",-1.0,,1,3,2009-2011
191,48383,"""Reagan, (TX)""",-1.0,,1,3,2009-2011
192,48385,"""Real, (TX)""",-1.0,,1,3,2009-2011
193,48387,"""Red River, (TX)""",-1.0,,1,3,2009-2011
194,48389,"""Reeves, (TX)""",-1.0,,1,3,2009-2011
195,48391,"""Refugio, (TX)""",-1.0,,1,3,2009-2011
196,48393,"""Roberts, (TX)""",-1.0,,1,3,2009-2011
197,48395,"""Robertson, (TX)""",-1.0,,1,3,2009-2011
198,48397,"""Rockwall, (TX)""",-1.0,,1,3,2009-2011
199,48399,"""Runnels, (TX)""",-1.0,,1,3,2009-2011
200,48401,"""Rusk, (TX)""",-1.0,,1,3,2009-2011
201,48403,"""Sabine, (TX)""",-1.0,,1,3,2009-2011
202,48405,"""San Augustine, (TX)""",-1.0,,1,3,2009-2011
203,48407,"""San Jacinto, (TX)""",-1.0,,1,3,2009-2011
204,48409,"""San Patricio, (TX)""",61.8,38.8 - 74.6 (6),1,3,2009-2011
205,48411,"""San Saba, (TX)""",-1.0,,1,3,2009-2011
206,48413,"""Schleicher, (TX)""",-1.0,,1,3,2009-2011
207,48415,"""Scurry, (TX)""",-1.0,,1,3,2009-2011
208,48417,"""Shackelford, (TX)""",-1.0,,1,3,2009-2011
209,48419,"""Shelby, (TX)""",-1.0,,1,3,2009-2011
210,48421,"""Sherman, (TX)""",-1.0,,1,3,2009-2011
211,48423,"""Smith, (TX)""",-1.0,,1,3,2009-2011
212,48425,"""Somervell, (TX)""",-1.0,,1,3,2009-2011
213,48427,"""Starr, (TX)""",29.8,23.7 - 31.8 (6),1,3,2009-2011
214,48429,"""Stephens, (TX)""",-1.0,,1,3,2009-2011
215,48431,"""Sterling, (TX)""",-1.0,,1,3,2009-2011
216,48433,"""Stonewall, (TX)""",-1.0,,1,3,2009-2011
217,48435,"""Sutton, (TX)""",-1.0,,1,3,2009-2011
218,48437,"""Swisher, (TX)""",-1.0,,1,3,2009-2011
219,48439,"""Tarrant, (TX)""",19.4,12.1 - 19.4 (8),1,3,2009-2011
220,48441,"""Taylor, (TX)""",-1.0,,1,3,2009-2011
221,48443,"""Terrell, (TX)""",-1.0,,1,3,2009-2011
222,48445,"""Terry, (TX)""",-1.0,,1,3,2009-2011
223,48447,"""Throckmorton, (TX)""",-1.0,,1,3,2009-2011
224,48449,"""Titus, (TX)""",-1.0,,1,3,2009-2011
225,48451,"""Tom Green, (TX)""",18.9,12.1 - 19.4 (8),1,3,2009-2011
226,48453,"""Travis, (TX)""",19.4,12.1 - 19.4 (8),1,3,2009-2011
227,48455,"""Trinity, (TX)""",-1.0,,1,3,2009-2011
228,48457,"""Tyler, (TX)""",-1.0,,1,3,2009-2011
229,48459,"""Upshur, (TX)""",-1.0,,1,3,2009-2011
230,48461,"""Upton, (TX)""",-1.0,,1,3,2009-2011
231,48463,"""Uvalde, (TX)""",-1.0,,1,3,2009-2011
232,48465,"""Val Verde, (TX)""",23.0,19.5 - 23.6 (5),1,3,2009-2011
233,48467,"""Van Zandt, (TX)""",-1.0,,1,3,2009-2011
234,48469,"""Victoria, (TX)""",38.7,31.9 - 38.7 (6),1,3,2009-2011
235,48471,"""Walker, (TX)""",-1.0,,1,3,2009-2011
236,48473,"""Waller, (TX)""",-1.0,,1,3,2009-2011
237,48475,"""Ward, (TX)""",-1.0,,1,3,2009-2011
238,48477,"""Washington, (TX)""",-1.0,,1,3,2009-2011
239,48479,"""Webb, (TX)""",18.9,12.1 - 19.4 (8),1,3,2009-2011
240,48481,"""Wharton, (TX)""",-1.0,,1,3,2009-2011
241,48483,"""Wheeler, (TX)""",-1.0,,1,3,2009-2011
242,48485,"""Wichita, (TX)""",-1.0,,1,3,2009-2011
243,48487,"""Wilbarger, (TX)""",-1.0,,1,3,2009-2011
244,48489,"""Willacy, (TX)""",31.0,23.7 - 31.8 (6),1,3,2009-2011
245,48491,"""Williamson, (TX)""",31.9,31.9 - 38.7 (6),1,3,2009-2011
246,48493,"""Wilson, (TX)""",-1.0,,1,3,2009-2011
247,48495,"""Winkler, (TX)""",-1.0,,1,3,2009-2011
248,48497,"""Wise, (TX)""",-1.0,,1,3,2009-2011
249,48499,"""Wood, (TX)""",-1.0,,1,3,2009-2011
250,48501,"""Yoakum, (TX)""",-1.0,,1,3,2009-2011
251,48503,"""Young, (TX)""",-1.0,,1,3,2009-2011
252,48505,"""Zapata, (TX)""",-1.0,,1,3,2009-2011
253,48507,"""Zavala, (TX)""",-1.0,,1,3,2009-2011
0,48001,"""Anderson, (TX)""",-1.0,,1,3,2010-2012
1,48003,"""Andrews, (TX)""",-1.0,,1,3,2010-2012
2,48005,"""Angelina, (TX)""",-1.0,,1,3,2010-2012
3,48007,"""Aransas, (TX)""",-1.0,,1,3,2010-2012
4,48009,"""Archer, (TX)""",-1.0,,1,3,2010-2012
5,48011,"""Armstrong, (TX)""",-1.0,,1,3,2010-2012
6,48013,"""Atascosa, (TX)""",-1.0,,1,3,2010-2012
7,48015,"""Austin, (TX)""",-1.0,,1,3,2010-2012
8,48017,"""Bailey, (TX)""",-1.0,,1,3,2010-2012
9,48019,"""Bandera, (TX)""",-1.0,,1,3,2010-2012
10,48021,"""Bastrop, (TX)""",-1.0,,1,3,2010-2012
11,48023,"""Baylor, (TX)""",-1.0,,1,3,2010-2012
12,48025,"""Bee, (TX)""",-1.0,,1,3,2010-2012
13,48027,"""Bell, (TX)""",35.8,35.6 - 96.7 (5),1,3,2010-2012
14,48029,"""Bexar, (TX)""",19.5,17.3 - 19.7 (5),1,3,2010-2012
15,48031,"""Blanco, (TX)""",-1.0,,1,3,2010-2012
16,48033,"""Borden, (TX)""",-1.0,,1,3,2010-2012
17,48035,"""Bosque, (TX)""",-1.0,,1,3,2010-2012
18,48037,"""Bowie, (TX)""",-1.0,,1,3,2010-2012
19,48039,"""Brazoria, (TX)""",-1.0,,1,3,2010-2012
20,48041,"""Brazos, (TX)""",-1.0,,1,3,2010-2012
21,48043,"""Brewster, (TX)""",-1.0,,1,3,2010-2012
22,48045,"""Briscoe, (TX)""",-1.0,,1,3,2010-2012
23,48047,"""Brooks, (TX)""",-1.0,,1,3,2010-2012
24,48049,"""Brown, (TX)""",-1.0,,1,3,2010-2012
25,48051,"""Burleson, (TX)""",-1.0,,1,3,2010-2012
26,48053,"""Burnet, (TX)""",-1.0,,1,3,2010-2012
27,48055,"""Caldwell, (TX)""",-1.0,,1,3,2010-2012
28,48057,"""Calhoun, (TX)""",-1.0,,1,3,2010-2012
29,48059,"""Callahan, (TX)""",-1.0,,1,3,2010-2012
30,48061,"""Cameron, (TX)""",19.2,17.3 - 19.7 (5),1,3,2010-2012
31,48063,"""Camp, (TX)""",-1.0,,1,3,2010-2012
32,48065,"""Carson, (TX)""",-1.0,,1,3,2010-2012
33,48067,"""Cass, (TX)""",-1.0,,1,3,2010-2012
34,48069,"""Castro, (TX)""",-1.0,,1,3,2010-2012
35,48071,"""Chambers, (TX)""",-1.0,,1,3,2010-2012
36,48073,"""Cherokee, (TX)""",-1.0,,1,3,2010-2012
37,48075,"""Childress, (TX)""",-1.0,,1,3,2010-2012
38,48077,"""Clay, (TX)""",-1.0,,1,3,2010-2012
39,48079,"""Cochran, (TX)""",-1.0,,1,3,2010-2012
40,48081,"""Coke, (TX)""",-1.0,,1,3,2010-2012
41,48083,"""Coleman, (TX)""",-1.0,,1,3,2010-2012
42,48085,"""Collin, (TX)""",-1.0,,1,3,2010-2012
43,48087,"""Collingsworth, (TX)""",-1.0,,1,3,2010-2012
44,48089,"""Colorado, (TX)""",-1.0,,1,3,2010-2012
45,48091,"""Comal, (TX)""",-1.0,,1,3,2010-2012
46,48093,"""Comanche, (TX)""",-1.0,,1,3,2010-2012
47,48095,"""Concho, (TX)""",-1.0,,1,3,2010-2012
48,48097,"""Cooke, (TX)""",-1.0,,1,3,2010-2012
49,48099,"""Coryell, (TX)""",-1.0,,1,3,2010-2012
50,48101,"""Cottle, (TX)""",-1.0,,1,3,2010-2012
51,48103,"""Crane, (TX)""",-1.0,,1,3,2010-2012
52,48105,"""Crockett, (TX)""",-1.0,,1,3,2010-2012
53,48107,"""Crosby, (TX)""",-1.0,,1,3,2010-2012
54,48109,"""Culberson, (TX)""",-1.0,,1,3,2010-2012
55,48111,"""Dallam, (TX)""",-1.0,,1,3,2010-2012
56,48113,"""Dallas, (TX)""",13.5,12.4 - 17.2 (5),1,3,2010-2012
57,48115,"""Dawson, (TX)""",-1.0,,1,3,2010-2012
58,48117,"""Deaf Smith, (TX)""",-1.0,,1,3,2010-2012
59,48119,"""Delta, (TX)""",-1.0,,1,3,2010-2012
60,48121,"""Denton, (TX)""",-1.0,,1,3,2010-2012
61,48123,"""DeWitt, (TX)""",-1.0,,1,3,2010-2012
62,48125,"""Dickens, (TX)""",-1.0,,1,3,2010-2012
63,48127,"""Dimmit, (TX)""",96.7,35.6 - 96.7 (5),1,3,2010-2012
