,cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,povpct,perc_aian,perc_api,perc_black,perc_white,perc_hisp,perc_65up,total_pop,year,Y
105,48211,"""Hemphill, (TX)""",14.1,13.5 - 16.5 (49),8.8,28.3,23.0,10.0,0.3,0.3,0.7,61.8,35.1,12.4,4152,2007-2009,58.54
106,48213,"""Henderson, (TX)""",24.4,24.3 - 52.5 (48),8.6,33.3,30.5,16.8,0.8,0.7,6.5,78.9,12.1,21.3,79687,2007-2009,1944.36
107,48215,"""Hidalgo, (TX)""",24.6,24.3 - 52.5 (48),10.1,30.1,20.9,31.2,0.0,0.9,0.4,6.5,91.8,10.4,839539,2007-2009,20652.66
108,48217,"""Hill, (TX)""",21.5,20.1 - 24.2 (52),9.2,29.0,27.2,16.2,0.2,0.4,6.2,71.3,19.9,20.2,35098,2007-2009,754.61
109,48219,"""Hockley, (TX)""",27.8,24.3 - 52.5 (48),9.1,30.7,28.3,17.1,0.5,0.2,3.6,47.7,46.9,13.5,23273,2007-2009,646.99
110,48221,"""Hood, (TX)""",12.9,4.4 - 13.4 (52),9.1,27.8,25.4,10.3,0.8,0.8,0.6,84.8,11.9,24.0,55418,2007-2009,714.89
111,48223,"""Hopkins, (TX)""",19.8,16.6 - 20.0 (51),9.8,31.3,27.1,15.3,0.2,0.7,6.6,73.9,16.3,17.6,35929,2007-2009,711.39
112,48225,"""Houston, (TX)""",27.3,24.3 - 52.5 (48),9.1,27.4,27.6,22.1,0.1,0.3,24.9,61.9,10.6,20.9,22849,2007-2009,623.78
113,48227,"""Howard, (TX)""",19.5,16.6 - 20.0 (51),10.0,36.2,24.1,17.9,0.6,0.8,5.1,50.0,41.1,12.5,36491,2007-2009,711.57
114,48229,"""Hudspeth, (TX)""",12.4,4.4 - 13.4 (52),9.0,29.4,22.9,21.4,0.0,1.1,1.4,18.4,78.3,16.3,3702,2007-2009,45.9
115,48231,"""Hunt, (TX)""",23.7,20.1 - 24.2 (52),9.9,31.5,24.9,16.3,0.7,1.2,7.7,72.8,15.3,15.6,90322,2007-2009,2140.63
116,48233,"""Hutchinson, (TX)""",11.3,4.4 - 13.4 (52),9.3,30.9,29.8,13.1,1.3,0.8,1.9,71.2,22.5,15.3,21704,2007-2009,245.26
117,48235,"""Irion, (TX)""",13.3,4.4 - 13.4 (52),8.5,28.7,22.0,8.0,0.0,0.0,3.2,72.4,22.8,17.7,1592,2007-2009,21.17
118,48237,"""Jack, (TX)""",27.9,24.3 - 52.5 (48),8.6,28.4,23.2,17.2,0.3,0.1,4.4,77.9,16.2,16.0,8839,2007-2009,246.61
119,48239,"""Jackson, (TX)""",13.5,13.5 - 16.5 (49),9.2,30.9,23.4,13.5,0.0,0.3,7.1,59.3,32.2,16.6,14756,2007-2009,199.21
120,48241,"""Jasper, (TX)""",17.5,16.6 - 20.0 (51),10.6,31.6,22.7,19.2,0.1,0.5,16.7,74.7,6.4,18.4,35444,2007-2009,620.27
121,48243,"""Jeff Davis, (TX)""",12.4,4.4 - 13.4 (52),8.5,26.5,21.7,13.0,0.1,1.4,0.6,60.8,36.2,31.2,2236,2007-2009,27.73
122,48245,"""Jefferson, (TX)""",21.4,20.1 - 24.2 (52),11.8,34.2,28.6,20.1,0.2,3.6,33.7,41.6,19.5,13.7,254574,2007-2009,5447.88
123,48247,"""Jim Hogg, (TX)""",44.0,24.3 - 52.5 (48),9.0,28.5,21.1,27.9,0.0,0.0,0.0,5.8,93.8,18.6,5262,2007-2009,231.53
124,48249,"""Jim Wells, (TX)""",30.3,24.3 - 52.5 (48),9.0,30.0,23.2,23.2,0.0,0.6,0.5,18.2,80.2,14.3,41318,2007-2009,1251.94
125,48251,"""Johnson, (TX)""",22.4,20.1 - 24.2 (52),8.5,29.2,21.7,11.3,0.4,1.1,2.8,73.6,20.2,13.5,160173,2007-2009,3587.88
126,48253,"""Jones, (TX)""",22.2,20.1 - 24.2 (52),9.4,30.3,25.9,21.3,0.1,0.2,14.4,54.7,27.1,14.7,19969,2007-2009,443.31
127,48255,"""Karnes, (TX)""",15.4,13.5 - 16.5 (49),9.2,29.9,22.7,21.8,0.0,0.1,8.7,37.7,52.9,14.3,15051,2007-2009,231.79
128,48257,"""Kaufman, (TX)""",26.3,24.3 - 52.5 (48),9.5,30.2,25.4,11.4,0.4,1.1,10.3,66.5,19.8,11.8,114852,2007-2009,3020.61
129,48259,"""Kendall, (TX)""",10.2,4.4 - 13.4 (52),7.3,25.9,18.9,7.4,0.0,0.7,0.6,73.5,23.0,18.6,40306,2007-2009,411.12
130,48261,"""Kenedy, (TX)""",26.0,24.3 - 52.5 (48),8.8,27.1,21.5,16.2,0.0,0.1,0.0,11.3,88.4,14.7,564,2007-2009,14.66
131,48263,"""Kent, (TX)""",16.0,13.5 - 16.5 (49),8.6,27.6,21.9,11.5,0.5,0.0,0.7,77.0,21.6,27.9,680,2007-2009,10.88
132,48265,"""Kerr, (TX)""",7.5,4.4 - 13.4 (52),10.1,28.8,21.7,14.8,0.1,1.0,1.4,69.8,26.1,26.7,50761,2007-2009,380.71
133,48267,"""Kimble, (TX)""",4.4,4.4 - 13.4 (52),8.7,31.4,23.6,19.4,0.4,0.0,0.0,74.3,23.6,30.1,4432,2007-2009,19.5
134,48269,"""King, (TX)""",-1.0,,8.7,28.3,21.2,10.7,0.0,0.0,0.0,73.3,26.6,7.3,289,2007-2009,-0.29
135,48271,"""Kinney, (TX)""",17.0,16.6 - 20.0 (51),8.6,28.9,20.8,20.0,0.0,0.0,0.1,38.0,61.8,17.6,3631,2007-2009,61.73
136,48273,"""Kleberg, (TX)""",37.9,24.3 - 52.5 (48),9.3,28.5,22.7,22.9,0.1,2.0,3.4,20.9,72.3,12.7,31540,2007-2009,1195.37
137,48275,"""Knox, (TX)""",17.4,16.6 - 20.0 (51),9.2,29.0,22.3,21.1,0.1,0.1,5.9,59.3,33.4,18.4,3753,2007-2009,65.3
138,48277,"""Lamar, (TX)""",19.8,16.6 - 20.0 (51),10.5,34.6,31.6,19.9,0.3,1.1,12.3,74.9,7.4,18.4,49401,2007-2009,978.14
139,48279,"""Lamb, (TX)""",21.0,20.1 - 24.2 (52),9.5,32.3,22.9,21.5,0.2,0.5,3.6,39.7,54.9,16.0,13368,2007-2009,280.73
140,48281,"""Lampasas, (TX)""",15.5,13.5 - 16.5 (49),8.1,29.1,24.7,13.6,0.4,2.1,3.0,72.8,19.2,17.7,20473,2007-2009,317.33
141,48283,"""La Salle, (TX)""",24.0,20.1 - 24.2 (52),8.8,28.5,20.7,26.2,0.0,0.1,1.2,17.6,79.9,15.7,7418,2007-2009,178.03
142,48285,"""Lavaca, (TX)""",5.8,4.4 - 13.4 (52),9.1,31.2,25.2,12.5,0.0,0.3,6.6,74.2,18.0,22.5,19859,2007-2009,115.18
143,48287,"""Lee, (TX)""",19.0,16.6 - 20.0 (51),9.5,31.1,26.4,12.7,0.0,0.8,10.9,63.6,23.2,17.3,16850,2007-2009,320.15
144,48289,"""Leon, (TX)""",22.6,20.1 - 24.2 (52),10.2,30.0,26.0,18.0,0.5,0.9,7.1,76.5,14.1,23.5,16966,2007-2009,383.43
145,48291,"""Liberty, (TX)""",23.8,20.1 - 24.2 (52),10.1,28.2,25.2,15.9,0.3,0.5,9.9,65.8,21.8,12.8,79884,2007-2009,1901.24
146,48293,"""Limestone, (TX)""",31.1,24.3 - 52.5 (48),10.3,33.9,27.7,21.1,0.2,0.6,17.6,59.2,21.2,17.8,23480,2007-2009,730.23
147,48295,"""Lipscomb, (TX)""",17.0,16.6 - 20.0 (51),8.6,28.2,24.1,12.4,0.6,0.7,0.3,66.0,29.9,14.9,3495,2007-2009,59.42
148,48297,"""Live Oak, (TX)""",25.2,24.3 - 52.5 (48),9.4,28.9,23.8,17.2,0.0,0.6,2.4,57.6,38.7,19.8,12043,2007-2009,303.48
149,48299,"""Llano, (TX)""",12.5,4.4 - 13.4 (52),8.4,28.4,23.9,13.4,0.1,0.3,0.7,87.1,9.8,35.5,20195,2007-2009,252.44
150,48301,"""Loving, (TX)""",-1.0,,9.0,27.9,21.6,13.3,5.4,0.0,0.0,74.3,16.2,24.3,74,2007-2009,-0.07
151,48303,"""Lubbock, (TX)""",23.0,20.1 - 24.2 (52),8.5,32.4,27.1,18.9,0.3,2.1,6.8,54.5,34.4,11.8,298042,2007-2009,6854.97
152,48305,"""Lynn, (TX)""",21.1,20.1 - 24.2 (52),9.1,27.9,22.9,17.9,0.4,0.2,1.3,49.3,47.1,16.8,5785,2007-2009,122.06
153,48307,"""McCulloch, (TX)""",9.1,4.4 - 13.4 (52),8.7,28.5,24.4,18.4,0.0,0.0,1.9,62.2,31.5,21.3,8145,2007-2009,74.12
154,48309,"""McLennan, (TX)""",15.3,13.5 - 16.5 (49),9.6,30.6,23.6,18.5,0.1,1.5,14.1,56.7,25.6,13.6,245720,2007-2009,3759.52
155,48311,"""McMullen, (TX)""",24.6,24.3 - 52.5 (48),8.8,31.3,26.7,12.0,0.8,0.0,0.0,48.6,50.5,26.5,600,2007-2009,14.76
156,48313,"""Madison, (TX)""",14.7,13.5 - 16.5 (49),9.7,29.5,23.7,17.3,0.1,1.2,17.3,55.7,22.4,15.0,13979,2007-2009,205.49
157,48315,"""Marion, (TX)""",22.8,20.1 - 24.2 (52),10.5,31.3,25.1,22.6,0.3,0.1,23.6,70.8,3.8,24.5,10140,2007-2009,231.19
158,48317,"""Martin, (TX)""",8.9,4.4 - 13.4 (52),8.5,29.6,25.1,13.0,0.4,0.0,0.6,53.6,45.0,12.1,5547,2007-2009,49.37
159,48319,"""Mason, (TX)""",11.4,4.4 - 13.4 (52),8.9,27.9,21.9,13.2,0.2,2.4,0.0,71.8,24.2,25.9,4122,2007-2009,46.99
160,48321,"""Matagorda, (TX)""",15.7,13.5 - 16.5 (49),10.1,30.8,24.4,17.4,0.4,2.1,10.1,44.9,41.4,15.7,36744,2007-2009,576.88
161,48323,"""Maverick, (TX)""",35.6,24.3 - 52.5 (48),9.6,30.4,24.9,24.3,1.1,0.4,0.2,2.6,95.2,11.2,57471,2007-2009,2045.97
162,48325,"""Medina, (TX)""",17.1,16.6 - 20.0 (51),10.6,31.6,20.7,14.4,0.3,0.6,2.3,44.5,51.2,15.9,48548,2007-2009,830.17
163,48327,"""Menard, (TX)""",10.3,4.4 - 13.4 (52),9.1,28.5,23.1,21.4,0.5,0.0,0.6,58.9,37.3,27.2,2123,2007-2009,21.87
164,48329,"""Midland, (TX)""",14.6,13.5 - 16.5 (49),8.2,32.7,25.6,9.7,0.3,1.8,5.8,47.3,43.2,10.2,159883,2007-2009,2334.29
165,48331,"""Milam, (TX)""",14.1,13.5 - 16.5 (49),9.0,31.5,21.7,16.3,0.1,0.4,8.4,62.9,25.7,19.6,24479,2007-2009,345.15
166,48333,"""Mills, (TX)""",18.2,16.6 - 20.0 (51),8.5,28.1,23.6,15.8,0.0,0.0,0.2,81.2,18.2,27.5,4887,2007-2009,88.94
167,48335,"""Mitchell, (TX)""",13.0,4.4 - 13.4 (52),9.3,30.6,22.8,21.6,0.3,0.3,10.2,48.6,39.2,14.4,8774,2007-2009,114.06
168,48337,"""Montague, (TX)""",27.0,24.3 - 52.5 (48),8.8,27.6,24.1,16.5,0.2,0.0,0.2,86.3,10.6,22.1,19406,2007-2009,523.96
169,48339,"""Montgomery, (TX)""",20.1,20.1 - 24.2 (52),8.1,23.4,21.3,10.9,0.1,2.8,4.4,67.8,22.9,12.3,535187,2007-2009,10757.26
170,48341,"""Moore, (TX)""",23.5,20.1 - 24.2 (52),9.0,30.4,22.9,11.8,0.2,7.8,3.1,33.6,54.1,9.8,22016,2007-2009,517.38
171,48343,"""Morris, (TX)""",15.9,13.5 - 16.5 (49),9.9,31.5,25.6,20.0,0.3,0.1,23.5,65.1,9.1,20.8,12530,2007-2009,199.23
172,48345,"""Motley, (TX)""",20.3,20.1 - 24.2 (52),8.7,27.7,21.2,18.2,0.0,0.0,3.5,76.4,16.3,28.8,1114,2007-2009,22.61
173,48347,"""Nacogdoches, (TX)""",25.8,24.3 - 52.5 (48),12.7,33.9,27.5,25.4,0.2,1.6,17.1,59.9,18.9,13.2,65411,2007-2009,1687.6
174,48349,"""Navarro, (TX)""",22.1,20.1 - 24.2 (52),9.0,27.3,25.8,17.8,0.3,1.6,13.1,57.2,26.2,16.4,48239,2007-2009,1066.08
175,48351,"""Newton, (TX)""",21.3,20.1 - 24.2 (52),10.0,30.7,24.9,22.8,0.1,0.0,21.3,73.6,3.4,19.1,14187,2007-2009,302.18
176,48353,"""Nolan, (TX)""",28.7,24.3 - 52.5 (48),9.6,31.3,27.2,18.4,0.3,0.2,4.8,57.0,36.3,17.5,14990,2007-2009,430.21
177,48355,"""Nueces, (TX)""",21.9,20.1 - 24.2 (52),11.3,33.8,22.5,15.1,0.2,1.9,3.6,30.3,62.9,13.3,358484,2007-2009,7850.8
178,48357,"""Ochiltree, (TX)""",7.1,4.4 - 13.4 (52),9.6,30.0,26.4,11.4,0.6,0.1,0.1,44.4,52.9,10.1,10484,2007-2009,74.44
179,48359,"""Oldham, (TX)""",12.6,4.4 - 13.4 (52),8.7,28.2,21.8,14.3,0.0,0.0,5.6,75.8,15.4,13.8,2083,2007-2009,26.25
180,48361,"""Orange, (TX)""",24.1,20.1 - 24.2 (52),10.3,33.8,30.6,14.0,0.2,1.1,8.2,81.3,7.0,15.0,83909,2007-2009,2022.21
181,48363,"""Palo Pinto, (TX)""",19.6,16.6 - 20.0 (51),9.2,29.8,25.5,16.4,0.6,0.7,2.4,75.4,19.7,18.7,28109,2007-2009,550.94
182,48365,"""Panola, (TX)""",25.9,24.3 - 52.5 (48),10.2,33.8,25.5,15.6,0.0,0.6,16.3,73.4,8.5,17.3,23574,2007-2009,610.57
183,48367,"""Parker, (TX)""",17.8,16.6 - 20.0 (51),7.7,30.4,23.5,9.3,0.4,0.5,1.3,84.4,11.4,14.8,125963,2007-2009,2242.14
184,48369,"""Parmer, (TX)""",8.3,4.4 - 13.4 (52),9.2,31.4,23.1,15.5,0.1,0.2,1.6,35.1,62.4,13.1,9871,2007-2009,81.93
185,48371,"""Pecos, (TX)""",24.2,20.1 - 24.2 (52),9.5,32.3,23.0,17.1,0.5,0.4,4.1,25.9,68.4,12.5,15804,2007-2009,382.46
186,48373,"""Polk, (TX)""",23.7,20.1 - 24.2 (52),9.8,33.5,25.3,20.3,1.4,0.7,10.4,70.9,14.7,18.8,46974,2007-2009,1113.28
187,48375,"""Potter, (TX)""",13.6,13.5 - 16.5 (49),9.6,34.4,27.0,22.0,0.2,5.3,9.3,45.1,37.5,11.6,121230,2007-2009,1648.73
188,48377,"""Presidio, (TX)""",10.4,4.4 - 13.4 (52),9.5,27.7,24.0,24.1,0.0,4.9,0.0,13.6,81.4,21.9,7191,2007-2009,74.79
189,48379,"""Rains, (TX)""",21.8,20.1 - 24.2 (52),10.2,30.1,21.8,14.8,0.9,0.0,1.5,85.8,8.6,23.5,11246,2007-2009,245.16
190,48381,"""Randall, (TX)""",12.5,4.4 - 13.4 (52),8.2,26.3,25.5,9.1,0.3,1.5,2.7,73.4,20.1,13.9,130552,2007-2009,1631.9
191,48383,"""Reagan, (TX)""",14.2,13.5 - 16.5 (49),8.7,28.6,21.7,11.8,0.0,0.0,0.7,28.8,70.1,11.1,3735,2007-2009,53.04
192,48385,"""Real, (TX)""",19.6,16.6 - 20.0 (51),8.9,28.4,24.0,18.4,0.0,0.0,0.2,79.9,19.7,34.1,3358,2007-2009,65.82
193,48387,"""Red River, (TX)""",41.2,24.3 - 52.5 (48),11.5,38.2,35.0,17.1,0.2,0.0,17.6,73.1,7.2,23.3,12353,2007-2009,508.94
194,48389,"""Reeves, (TX)""",14.9,13.5 - 16.5 (49),8.9,29.8,22.8,25.0,0.3,1.1,4.4,18.2,75.0,12.8,14791,2007-2009,220.39
195,48391,"""Refugio, (TX)""",13.4,4.4 - 13.4 (52),9.4,28.3,23.2,15.7,0.1,0.0,4.9,42.2,49.7,21.1,7293,2007-2009,97.73
196,48393,"""Roberts, (TX)""",13.1,4.4 - 13.4 (52),8.6,26.9,20.8,6.6,0.0,0.4,0.0,90.5,7.4,20.7,889,2007-2009,11.65
197,48395,"""Robertson, (TX)""",22.7,20.1 - 24.2 (52),9.9,31.8,28.7,18.7,0.2,0.3,19.7,57.8,20.2,18.1,16727,2007-2009,379.7
198,48397,"""Rockwall, (TX)""",15.4,13.5 - 16.5 (49),8.9,24.9,24.2,5.2,0.2,2.4,6.0,72.2,17.0,11.7,90414,2007-2009,1392.38
199,48399,"""Runnels, (TX)""",8.2,4.4 - 13.4 (52),9.8,30.1,22.9,17.2,0.3,1.0,1.3,62.2,33.8,20.4,10266,2007-2009,84.18
200,48401,"""Rusk, (TX)""",28.5,24.3 - 52.5 (48),13.0,35.5,27.3,15.6,0.1,0.4,17.0,64.6,16.1,15.9,53026,2007-2009,1511.24
201,48403,"""Sabine, (TX)""",15.6,13.5 - 16.5 (49),9.0,33.8,25.0,17.5,0.0,0.0,7.5,86.0,4.0,29.9,10429,2007-2009,162.69
202,48405,"""San Augustine, (TX)""",21.6,20.1 - 24.2 (52),11.2,31.6,25.5,23.8,1.5,0.0,20.7,68.8,6.9,24.5,8403,2007-2009,181.5
203,48407,"""San Jacinto, (TX)""",35.6,24.3 - 52.5 (48),9.9,29.0,24.5,17.7,0.4,0.0,10.6,74.8,12.5,20.3,27436,2007-2009,976.72
204,48409,"""San Patricio, (TX)""",25.0,24.3 - 52.5 (48),8.8,35.9,30.4,15.8,0.1,1.0,1.4,39.4,56.8,14.1,66867,2007-2009,1671.68
205,48411,"""San Saba, (TX)""",11.9,4.4 - 13.4 (52),9.3,30.0,22.8,20.1,0.0,0.0,2.7,65.3,29.7,21.9,5851,2007-2009,69.63
206,48413,"""Schleicher, (TX)""",10.3,4.4 - 13.4 (52),8.7,28.6,22.9,16.6,0.0,0.1,0.2,47.6,51.8,16.1,3122,2007-2009,32.16
207,48415,"""Scurry, (TX)""",22.8,20.1 - 24.2 (52),8.8,29.2,25.5,15.2,0.1,0.2,4.5,53.6,39.7,14.6,17346,2007-2009,395.49
208,48417,"""Shackelford, (TX)""",21.5,20.1 - 24.2 (52),8.5,29.2,22.2,14.8,0.2,0.1,0.1,85.6,11.6,18.1,3348,2007-2009,71.98
209,48419,"""Shelby, (TX)""",27.8,24.3 - 52.5 (48),10.0,30.6,26.1,21.1,0.1,0.6,18.8,62.1,17.8,16.5,25689,2007-2009,714.15
210,48421,"""Sherman, (TX)""",14.7,13.5 - 16.5 (49),8.5,29.7,24.1,13.1,0.2,0.0,0.2,55.8,43.2,14.0,3067,2007-2009,45.08
211,48423,"""Smith, (TX)""",15.3,13.5 - 16.5 (49),10.2,31.8,27.4,15.7,0.3,1.6,17.4,60.3,18.9,15.6,222277,2007-2009,3400.84
212,48425,"""Somervell, (TX)""",25.4,24.3 - 52.5 (48),8.7,28.0,22.2,10.8,0.3,0.5,0.5,78.6,19.0,18.2,8650,2007-2009,219.71
213,48427,"""Starr, (TX)""",33.0,24.3 - 52.5 (48),9.0,32.1,26.1,39.9,0.0,0.0,0.0,0.6,99.1,11.1,63420,2007-2009,2092.86
214,48429,"""Stephens, (TX)""",23.3,20.1 - 24.2 (52),8.5,29.6,24.8,21.4,0.6,0.4,2.1,72.1,23.2,19.0,9365,2007-2009,218.2
215,48431,"""Sterling, (TX)""",14.9,13.5 - 16.5 (49),8.8,26.9,22.2,12.7,0.0,0.0,0.2,57.4,40.8,16.0,1139,2007-2009,16.97
216,48433,"""Stonewall, (TX)""",12.2,4.4 - 13.4 (52),8.8,27.9,22.0,15.6,0.0,0.0,3.5,72.6,22.6,26.1,1084,2007-2009,13.22
217,48435,"""Sutton, (TX)""",16.8,16.6 - 20.0 (51),8.7,29.4,21.0,14.1,0.0,1.0,0.0,39.2,59.4,16.8,3894,2007-2009,65.42
218,48437,"""Swisher, (TX)""",10.3,4.4 - 13.4 (52),8.8,28.0,27.5,22.2,0.5,0.2,5.6,47.5,43.1,17.6,7541,2007-2009,77.67
219,48439,"""Tarrant, (TX)""",16.2,13.5 - 16.5 (49),10.1,29.3,22.4,13.6,0.2,5.2,15.5,48.3,28.1,10.5,1983675,2007-2009,32135.54
220,48441,"""Taylor, (TX)""",13.8,13.5 - 16.5 (49),9.0,32.1,25.8,16.8,0.4,1.9,7.4,64.5,23.8,13.9,135371,2007-2009,1868.12
221,48443,"""Terrell, (TX)""",21.3,20.1 - 24.2 (52),8.9,28.4,24.3,18.7,0.6,0.0,3.1,33.1,56.3,31.2,721,2007-2009,15.36
222,48445,"""Terry, (TX)""",30.8,24.3 - 52.5 (48),8.8,30.1,24.3,21.8,0.2,0.0,4.6,40.7,53.7,14.9,12755,2007-2009,392.85
223,48447,"""Throckmorton, (TX)""",12.1,4.4 - 13.4 (52),8.6,26.8,22.1,14.9,0.0,0.3,0.1,82.4,15.8,26.3,1541,2007-2009,18.65
224,48449,"""Titus, (TX)""",21.5,20.1 - 24.2 (52),9.7,29.5,26.1,14.9,0.2,0.7,9.0,46.2,42.0,13.4,32664,2007-2009,702.28
225,48451,"""Tom Green, (TX)""",14.1,13.5 - 16.5 (49),10.3,28.7,22.8,13.4,0.1,1.1,4.0,54.3,38.8,14.6,116906,2007-2009,1648.37
226,48453,"""Travis, (TX)""",14.7,13.5 - 16.5 (49),7.9,21.7,16.5,12.2,0.1,6.3,7.8,49.3,33.8,8.9,1176584,2007-2009,17295.78
227,48455,"""Trinity, (TX)""",31.0,24.3 - 52.5 (48),10.5,31.7,25.0,20.1,0.3,0.3,9.5,79.0,9.3,26.1,14481,2007-2009,448.91
228,48457,"""Tyler, (TX)""",17.5,16.6 - 20.0 (51),9.5,29.0,25.9,18.4,0.0,0.3,10.7,79.6,7.2,21.1,21456,2007-2009,375.48
229,48459,"""Upshur, (TX)""",22.8,20.1 - 24.2 (52),10.4,29.3,27.2,15.4,0.7,0.2,8.9,80.7,8.0,17.2,40506,2007-2009,923.54
230,48461,"""Upton, (TX)""",17.2,16.6 - 20.0 (51),9.0,27.9,22.1,13.6,0.1,0.2,6.6,42.9,49.7,13.5,3575,2007-2009,61.49
231,48463,"""Uvalde, (TX)""",23.7,20.1 - 24.2 (52),8.9,31.5,23.1,25.3,0.3,1.0,0.1,27.1,70.9,16.4,27015,2007-2009,640.26
232,48465,"""Val Verde, (TX)""",22.6,20.1 - 24.2 (52),8.8,27.4,23.3,20.7,0.1,0.6,1.0,15.9,81.3,13.9,48976,2007-2009,1106.86
233,48467,"""Van Zandt, (TX)""",20.5,20.1 - 24.2 (52),8.9,26.5,26.4,14.8,0.5,0.5,2.6,84.3,10.2,19.9,53607,2007-2009,1098.94
234,48469,"""Victoria, (TX)""",18.8,16.6 - 20.0 (51),9.9,31.0,26.5,14.2,0.1,1.0,5.8,45.4,46.0,15.0,91518,2007-2009,1720.54
235,48471,"""Walker, (TX)""",20.7,20.1 - 24.2 (52),9.8,31.9,23.8,22.3,0.3,1.2,22.8,56.9,17.7,12.0,70818,2007-2009,1465.93
236,48473,"""Waller, (TX)""",20.1,20.1 - 24.2 (52),11.3,35.8,29.4,16.5,0.0,0.7,24.8,43.0,29.3,11.4,48443,2007-2009,973.7
237,48475,"""Ward, (TX)""",13.9,13.5 - 16.5 (49),10.0,31.8,23.8,12.8,0.5,0.2,4.8,41.3,52.1,14.0,11498,2007-2009,159.82
238,48477,"""Washington, (TX)""",17.3,16.6 - 20.0 (51),9.7,28.9,24.7,14.1,0.2,1.8,16.9,64.4,15.4,20.3,34667,2007-2009,599.74
239,48479,"""Webb, (TX)""",23.4,20.1 - 24.2 (52),8.3,33.1,25.4,31.8,0.0,0.5,0.2,3.4,95.4,8.8,269624,2007-2009,6309.2
240,48481,"""Wharton, (TX)""",17.9,16.6 - 20.0 (51),9.3,30.1,24.0,17.4,0.0,0.0,13.8,45.2,40.2,15.9,41430,2007-2009,741.6
241,48483,"""Wheeler, (TX)""",7.4,4.4 - 13.4 (52),9.2,29.6,26.7,13.4,0.1,0.3,2.6,68.3,26.5,18.2,5599,2007-2009,41.43
242,48485,"""Wichita, (TX)""",15.4,13.5 - 16.5 (49),12.3,32.2,27.5,16.8,0.5,2.0,9.8,66.1,18.5,13.9,131778,2007-2009,2029.38
243,48487,"""Wilbarger, (TX)""",17.6,16.6 - 20.0 (51),10.0,28.4,26.4,15.8,0.7,0.9,7.9,59.4,28.6,16.6,12972,2007-2009,228.31
244,48489,"""Willacy, (TX)""",26.6,24.3 - 52.5 (48),10.0,30.8,22.9,38.3,0.0,0.1,0.6,11.0,87.9,13.1,21839,2007-2009,580.92
245,48491,"""Williamson, (TX)""",13.9,13.5 - 16.5 (49),7.8,31.1,17.3,5.8,0.1,6.0,5.9,60.9,24.0,11.2,508313,2007-2009,7065.55
246,48493,"""Wilson, (TX)""",17.6,16.6 - 20.0 (51),9.2,34.5,22.4,10.4,0.1,0.4,1.3,57.6,39.1,14.5,47205,2007-2009,830.81
247,48495,"""Winkler, (TX)""",17.9,16.6 - 20.0 (51),9.0,31.0,22.9,15.0,0.8,0.0,2.3,36.9,59.3,11.2,7777,2007-2009,139.21
248,48497,"""Wise, (TX)""",16.1,13.5 - 16.5 (49),10.1,30.2,23.9,12.0,0.3,0.6,1.1,77.4,18.7,14.6,63247,2007-2009,1018.28
249,48499,"""Wood, (TX)""",18.8,16.6 - 20.0 (51),9.2,29.2,24.6,13.2,0.6,0.1,5.5,83.1,9.6,26.9,43315,2007-2009,814.32
250,48501,"""Yoakum, (TX)""",10.2,4.4 - 13.4 (52),8.6,28.9,22.9,12.2,0.1,0.0,0.0,33.1,65.0,11.1,8481,2007-2009,86.51
251,48503,"""Young, (TX)""",14.1,13.5 - 16.5 (49),10.8,31.5,24.8,14.6,0.5,0.4,1.4,78.7,18.0,19.7,18166,2007-2009,256.14
252,48505,"""Zapata, (TX)""",29.0,24.3 - 52.5 (48),8.6,28.6,21.8,29.1,0.0,0.7,0.0,5.2,94.0,12.7,14415,2007-2009,418.04
253,48507,"""Zavala, (TX)""",28.3,24.3 - 52.5 (48),8.4,27.7,21.1,34.4,0.0,0.0,0.5,5.4,93.5,13.3,12152,2007-2009,343.9
0,48001,"""Anderson, (TX)""",16.0,15.9 - 18.8 (52),10.2,34.3,24.9,20.5,0.2,0.5,20.9,59.6,17.2,14.1,57747,2008-2010,923.95
1,48003,"""Andrews, (TX)""",20.7,18.9 - 22.8 (50),8.8,32.1,24.2,11.7,0.0,0.2,1.5,41.1,55.3,10.2,17577,2008-2010,363.84
2,48005,"""Angelina, (TX)""",22.7,18.9 - 22.8 (50),12.1,40.0,32.4,19.0,0.0,1.0,14.6,61.2,21.5,15.3,87700,2008-2010,1990.79
3,48007,"""Aransas, (TX)""",14.0,12.9 - 15.8 (49),10.2,32.1,22.8,18.8,0.0,2.0,1.5,67.6,27.0,25.9,24832,2008-2010,347.65
4,48009,"""Archer, (TX)""",18.1,15.9 - 18.8 (52),9.0,27.6,21.8,10.5,0.2,0.3,0.8,88.5,8.3,18.7,8793,2008-2010,159.15
5,48011,"""Armstrong, (TX)""",12.0,5.3 - 12.8 (52),8.8,29.3,22.6,10.8,1.3,0.0,1.2,86.6,9.9,20.8,1929,2008-2010,23.15
6,48013,"""Atascosa, (TX)""",21.1,18.9 - 22.8 (50),10.6,33.8,31.5,16.3,0.1,0.3,0.7,34.2,63.5,13.9,48139,2008-2010,1015.73
7,48015,"""Austin, (TX)""",17.5,15.9 - 18.8 (52),8.5,29.5,24.5,14.3,0.0,0.1,8.8,63.2,25.9,18.0,29292,2008-2010,512.61
